       Value   Percentile   TotalCount 1/(1-Percentile)
      543.00     0.000000       472768         1.00
      547.00     0.000000       472844         1.00
      551.00     0.000000       472927         1.00
      555.00     0.000000       473007         1.00
      559.00     0.000000       473095         1.00
      563.00     0.000000       473174         1.00
      567.00     0.000000       473249         1.00
      571.00     0.000000       473323         1.00
      575.00     0.000000       473402         1.00
      579.00     0.000000       473492         1.00
      583.00     0.000000       473577         1.00
      587.00     0.000000       473656         1.00
      591.00     0.000000       473730         1.00
      595.00     0.000000       473813         1.00
      599.00     0.000000       473903         1.00
      603.00     0.000000       473973         1.00
      607.00     0.000000       474055         1.00
      611.00     0.000000       474146         1.00
      615.00     0.000000       474232         1.00
      619.00     0.000000       474315         1.00
      623.00     0.000000       474397         1.00
      627.00     0.000000       474488         1.00
      631.00     0.000000       474567         1.00
      635.00     0.000000       474654         1.00
      639.00     0.000000       474737         1.00
      643.00     0.000000       474816         1.00
      647.00     0.000000       474893         1.00
      651.00     0.000000       474970         1.00
      655.00     0.000000       475041         1.00
      659.00     0.000000       475118         1.00
      663.00     0.000000       475194         1.00
      667.00     0.000000       475276         1.00
      671.00     0.000000       475349         1.00
      675.00     0.000000       475420         1.00
      679.00     0.000000       475490         1.00
      683.00     0.000000       475566         1.00
      687.00     0.000000       475622         1.00
      691.00     0.000000       475702         1.00
      695.00     0.000000       475764         1.00
      699.00     0.000000       475819         1.00
      703.00     0.000000       475896         1.00
      707.00     0.000000       475967         1.00
      711.00     0.000000       476033         1.00
      715.00     0.000000       476103         1.00
      719.00     0.000000       476176         1.00
      723.00     0.000000       476259         1.00
      727.00     0.000000       476335         1.00
      731.00     0.000000       476423         1.00
      735.00     0.000000       476503         1.00
      739.00     0.000000       476579         1.00
      743.00     0.000000       476653         1.00
      747.00     0.000000       476732         1.00
      751.00     0.000000       476810         1.00
      755.00     0.000000       476888         1.00
      759.00     0.000000       476956         1.00
      763.00     0.000000       477028         1.00
      767.00     0.000000       477116         1.00
      771.00     0.000000       477188         1.00
      775.00     0.000000       477267         1.00
      779.00     0.000000       477342         1.00
      783.00     0.000000       477413         1.00
      787.00     0.000000       477481         1.00
      791.00     0.000000       477556         1.00
      795.00     0.000000       477629         1.00
      799.00     0.000000       477703         1.00
      803.00     0.000000       477773         1.00
      807.00     0.000000       477850         1.00
      811.00     0.000000       477921         1.00
      815.00     0.000000       477997         1.00
      819.00     0.000000       478071         1.00
      823.00     0.000000       478142         1.00
      827.00     0.000000       478213         1.00
      831.00     0.000000       478286         1.00
      835.00     0.000000       478358         1.00
      839.00     0.000000       478438         1.00
      843.00     0.000000       478528         1.00
      847.00     0.000000       478608         1.00
      851.00     0.000000       478691         1.00
      855.00     0.000000       478763         1.00
      859.00     0.000000       478844         1.00
      863.00     0.000000       478908         1.00
      867.00     0.000000       478979         1.00
      871.00     0.000000       479044         1.00
      875.00     0.000000       479121         1.00
      879.00     0.000000       479185         1.00
      883.00     0.000000       479254         1.00
      887.00     0.000000       479331         1.00
      891.00     0.000000       479406         1.00
      895.00     0.000000       479482         1.00
      899.00     0.000000       479554         1.00
      903.00     0.000000       479629         1.00
      907.00     0.000000       479694         1.00
      911.00     0.000000       479759         1.00
      915.00     0.000000       479821         1.00
      919.00     0.000000       479888         1.00
      923.00     0.000000       479958         1.00
      927.00     0.000000       480039         1.00
      931.00     0.000000       480119         1.00
      935.00     0.000000       480183         1.00
      939.00     0.000000       480262         1.00
      943.00     0.000000       480328         1.00
      947.00     0.000000       480406         1.00
      951.00     0.000000       480474         1.00
      955.00     0.000000       480539         1.00
      959.00     0.000000       480620         1.00
      963.00     0.000000       480693         1.00
      967.00     0.000000       480765         1.00
      971.00     0.000000       480831         1.00
      975.00     0.000000       480906         1.00
      979.00     0.000000       480980         1.00
      983.00     0.000000       481059         1.00
      987.00     0.000000       481137         1.00
      991.00     0.000000       481210         1.00
      995.00     0.000000       481278         1.00
      999.00     0.000000       481346         1.00
     1003.00     0.000000       481421         1.00
     1007.00     0.000000       481488         1.00
     1011.00     0.000000       481556         1.00
     1015.00     0.000000       481635         1.00
     1019.00     0.000000       481706         1.00
     1023.00     0.000000       481776         1.00
     1031.00     0.000000       481925         1.00
     1039.00     0.000000       482057         1.00
     1047.00     0.000000       482182         1.00
     1055.00     0.000000       482324         1.00
     1063.00     0.000000       482461         1.00
     1071.00     0.000000       482598         1.00
     1079.00     0.000000       482742         1.00
     1087.00     0.000000       482904         1.00
     1095.00     0.000000       483064         1.00
     1103.00     0.000000       483200         1.00
     1111.00     0.000000       483331         1.00
     1119.00     0.000000       483473         1.00
     1127.00     0.000000       483617         1.00
     1135.00     0.000000       483757         1.00
     1143.00     0.000000       483917         1.00
     1151.00     0.000000       484074         1.00
     1159.00     0.000000       484219         1.00
     1167.00     0.000000       484365         1.00
     1175.00     0.000000       484506         1.00
     1183.00     0.000000       484656         1.00
     1191.00     0.000000       484816         1.00
     1199.00     0.000000       484970         1.00
     1207.00     0.000000       485126         1.00
     1215.00     0.000000       485280         1.00
     1223.00     0.000000       485421         1.00
     1231.00     0.000000       485580         1.00
     1239.00     0.000000       485724         1.00
     1247.00     0.000000       485863         1.00
     1255.00     0.000000       485999         1.00
     1263.00     0.000000       486158         1.00
     1271.00     0.000000       486324         1.00
     1279.00     0.000000       486477         1.00
     1287.00     0.000000       486621         1.00
     1295.00     0.000000       486751         1.00
     1303.00     0.000000       486880         1.00
     1311.00     0.000000       487021         1.00
     1319.00     0.000000       487180         1.00
     1327.00     0.000000       487330         1.00
     1335.00     0.000000       487465         1.00
     1343.00     0.000000       487592         1.00
     1351.00     0.000000       487722         1.00
     1359.00     0.000000       487846         1.00
     1367.00     0.000000       487986         1.00
     1375.00     0.000000       488121         1.00
     1383.00     0.000000       488284         1.00
     1391.00     0.000000       488427         1.00
     1399.00     0.000000       488551         1.00
     1407.00     0.000000       488673         1.00
     1415.00     0.000000       488806         1.00
     1423.00     0.000000       488947         1.00
     1431.00     0.000000       489086         1.00
     1439.00     0.000000       489231         1.00
     1447.00     0.000000       489360         1.00
     1455.00     0.000000       489491         1.00
     1463.00     0.000000       489636         1.00
     1471.00     0.000000       489765         1.00
     1479.00     0.000000       489897         1.00
     1487.00     0.000000       490036         1.00
     1495.00     0.000000       490181         1.00
     1503.00     0.000000       490314         1.00
     1511.00     0.000000       490436         1.00
     1519.00     0.000000       490560         1.00
     1527.00     0.000000       490693         1.00
     1535.00     0.000000       490821         1.00
     1543.00     0.000000       490947         1.00
     1551.00     0.000000       491071         1.00
     1559.00     0.000000       491202         1.00
     1567.00     0.000000       491342         1.00
     1575.00     0.000000       491463         1.00
     1583.00     0.000000       491586         1.00
     1591.00     0.000000       491715         1.00
     1599.00     0.000000       491839         1.00
     1607.00     0.000000       491975         1.00
     1615.00     0.000000       492115         1.00
     1623.00     0.000000       492245         1.00
     1631.00     0.000000       492386         1.00
     1639.00     0.000000       492541         1.00
     1647.00     0.000000       492675         1.00
     1655.00     0.000000       492801         1.00
     1663.00     0.000000       492931         1.00
     1671.00     0.000000       493062         1.00
     1679.00     0.000000       493191         1.00
     1687.00     0.000000       493315         1.00
     1695.00     0.000000       493452         1.00
     1703.00     0.000000       493587         1.00
     1711.00     0.000000       493728         1.00
     1719.00     0.000000       493872         1.00
     1727.00     0.000000       494005         1.00
     1735.00     0.000000       494141         1.00
     1743.00     0.000000       494284         1.00
     1751.00     0.000000       494419         1.00
     1759.00     0.000000       494560         1.00
     1767.00     0.000000       494693         1.00
     1775.00     0.000000       494820         1.00
     1783.00     0.000000       494936         1.00
     1791.00     0.000000       495066         1.00
     1799.00     0.000000       495191         1.00
     1807.00     0.000000       495319         1.00
     1815.00     0.000000       495451         1.00
     1823.00     0.000000       495573         1.00
     1831.00     0.000000       495712         1.00
     1839.00     0.000000       495830         1.00
     1847.00     0.000000       495964         1.00
     1855.00     0.000000       496093         1.00
     1863.00     0.000000       496224         1.00
     1871.00     0.000000       496350         1.00
     1879.00     0.000000       496478         1.00
     1887.00     0.000000       496614         1.00
     1895.00     0.000000       496748         1.00
     1903.00     0.000000       496878         1.00
     1911.00     0.000000       497013         1.00
     1919.00     0.000000       497144         1.00
     1927.00     0.000000       497266         1.00
     1935.00     0.000000       497393         1.00
     1943.00     0.000000       497522         1.00
     1951.00     0.000000       497647         1.00
     1959.00     0.000000       497778         1.00
     1967.00     0.000000       497887         1.00
     1975.00     0.000000       498003         1.00
     1983.00     0.000000       498117         1.00
     1991.00     0.000000       498245         1.00
     1999.00     0.000000       498366         1.00
     2007.00     0.000000       498490         1.00
     2015.00     0.000000       498618         1.00
     2023.00     0.000000       498739         1.00
     2031.00     0.000000       498862         1.00
     2039.00     0.000000       498986         1.00
     2047.00     0.000000       499101         1.00
     2063.00     0.000000       499365         1.00
     2079.00     0.000000       499625         1.00
     2095.00     0.000000       499864         1.00
     2111.00     0.000000       500115         1.00
     2127.00     0.000000       500342         1.00
     2143.00     0.000000       500574         1.00
     2159.00     0.000000       500805         1.00
     2175.00     0.000000       501030         1.00
     2191.00     0.000000       501263         1.00
     2207.00     0.000000       501509         1.00
     2223.00     0.000000       501760         1.00
     2239.00     0.000000       502016         1.00
     2255.00     0.000000       502275         1.00
     2271.00     0.000000       502518         1.00
     2287.00     0.000000       502781         1.00
     2303.00     0.000000       503032         1.00
     2319.00     0.000000       503302         1.00
     2335.00     0.000000       503581         1.00
     2351.00     0.000000       503838         1.00
     2367.00     0.000000       504110         1.00
     2383.00     0.000000       504366         1.00
     2399.00     0.000000       504614         1.00
     2415.00     0.000000       504856         1.00
     2431.00     0.000000       505121         1.00
     2447.00     0.000000       505372         1.00
     2463.00     0.000000       505627         1.00
     2479.00     0.000000       505867         1.00
     2495.00     0.000000       506115         1.00
     2511.00     0.000000       506356         1.00
     2527.00     0.000000       506631         1.00
     2543.00     0.000000       506870         1.00
     2559.00     0.000000       507121         1.00
     2575.00     0.000000       507372         1.00
     2591.00     0.000000       507640         1.00
     2607.00     0.000000       507926         1.00
     2623.00     0.000000       508212         1.00
     2639.00     0.000000       508483         1.00
     2655.00     0.000000       508759         1.00
     2671.00     0.000000       509058         1.00
     2687.00     0.000000       509350         1.00
     2703.00     0.000000       509599         1.00
     2719.00     0.000000       509847         1.00
     2735.00     0.000000       510088         1.00
     2751.00     0.000000       510349         1.00
     2767.00     0.000000       510590         1.00
     2783.00     0.000000       510839         1.00
     2799.00     0.000000       511098         1.00
     2815.00     0.000000       511384         1.00
     2831.00     0.000000       511646         1.00
     2847.00     0.000000       511918         1.00
     2863.00     0.000000       512199         1.00
     2879.00     0.000000       512483         1.00
     2895.00     0.000000       512752         1.00
     2911.00     0.000000       513056         1.00
     2927.00     0.000000       513347         1.00
     2943.00     0.000000       513637         1.00
     2959.00     0.000000       513898         1.00
     2975.00     0.000000       514173         1.00
     2991.00     0.000000       514456         1.00
     3007.00     0.000000       514722         1.00
     3023.00     0.000000       514979         1.00
     3039.00     0.000000       515223         1.00
     3055.00     0.000000       515490         1.00
     3071.00     0.000000       515760         1.00
     3087.00     0.000000       516001         1.00
     3103.00     0.000000       516251         1.00
     3119.00     0.000000       516512         1.00
     3135.00     0.000000       516767         1.00
     3151.00     0.000000       517031         1.00
     3167.00     0.000000       517292         1.00
     3183.00     0.000000       517572         1.00
     3199.00     0.000000       517875         1.00
     3215.00     0.000000       518162         1.00
     3231.00     0.000000       518432         1.00
     3247.00     0.000000       518712         1.00
     3263.00     0.000000       519020         1.00
     3279.00     0.000000       519300         1.00
     3295.00     0.000000       519590         1.00
     3311.00     0.000000       519880         1.00
     3327.00     0.000000       520202         1.00
     3343.00     0.000000       520503         1.00
     3359.00     0.000000       520786         1.00
     3375.00     0.000000       521076         1.00
     3391.00     0.000000       521357         1.00
     3407.00     0.000000       521614         1.00
     3423.00     0.000000       521868         1.00
     3439.00     0.000000       522129         1.00
     3455.00     0.000000       522396         1.00
     3471.00     0.000000       522711         1.00
     3487.00     0.000000       523009         1.00
     3503.00     0.000000       523280         1.00
     3519.00     0.000000       523548         1.00
     3535.00     0.000000       523828         1.00
     3551.00     0.000000       524073         1.00
     3567.00     0.000000       524346         1.00
     3583.00     0.000000       524638         1.00
     3599.00     0.000000       524933         1.00
     3615.00     0.000000       525233         1.00
     3631.00     0.000000       525506         1.00
     3647.00     0.000000       525794         1.00
     3663.00     0.000000       526079         1.00
     3679.00     0.000000       526354         1.00
     3695.00     0.000000       526649         1.00
     3711.00     0.000000       526960         1.00
     3727.00     0.000000       527255         1.00
     3743.00     0.000000       527555         1.00
     3759.00     0.000000       527857         1.00
     3775.00     0.000000       528170         1.00
     3791.00     0.000000       528449         1.00
     3807.00     0.000000       528739         1.00
     3823.00     0.000000       529041         1.00
     3839.00     0.000000       529332         1.00
     3855.00     0.000000       529648         1.00
     3871.00     0.000000       529939         1.00
     3887.00     0.000000       530227         1.00
     3903.00     0.000000       530532         1.00
     3919.00     0.000000       530825         1.00
     3935.00     0.000000       531124         1.00
     3951.00     0.000000       531423         1.00
     3967.00     0.000000       531706         1.00
     3983.00     0.000000       531997         1.00
     3999.00     0.000000       532289         1.00
     4015.00     0.000000       532585         1.00
     4031.00     0.000000       532890         1.00
     4047.00     0.000000       533196         1.00
     4063.00     0.000000       533486         1.00
     4079.00     0.000000       533808         1.00
     4095.00     0.000000       534122         1.00
     4127.00     0.000000       534699         1.00
     4159.00     0.000000       535313         1.00
     4191.00     0.000000       535930         1.00
     4223.00     0.000000       536523         1.00
     4255.00     0.000000       537149         1.00
     4287.00     0.000000       537799         1.00
     4319.00     0.000000       538457         1.00
     4351.00     0.000000       539065         1.00
     4383.00     0.000000       539681         1.00
     4415.00     0.000000       540313         1.00
     4447.00     0.000000       541010         1.00
     4479.00     0.000000       541611         1.00
     4511.00     0.000000       542252         1.00
     4543.00     0.000000       542837         1.00
     4575.00     0.000000       543465         1.00
     4607.00     0.000000       544063         1.00
     4639.00     0.000000       544635         1.00
     4671.00     0.000000       545217         1.00
     4703.00     0.000000       545835         1.00
     4735.00     0.000000       546430         1.00
     4767.00     0.000000       546996         1.00
     4799.00     0.000000       547600         1.00
     4831.00     0.000000       548231         1.00
     4863.00     0.000000       548842         1.00
     4895.00     0.000000       549471         1.00
     4927.00     0.000000       550117         1.00
     4959.00     0.000000       550748         1.00
     4991.00     0.000000       551384         1.00
     5023.00     0.000000       552040         1.00
     5055.00     0.000000       552714         1.00
     5087.00     0.000000       553408         1.00
     5119.00     0.000000       554057         1.00
     5151.00     0.000000       554723         1.00
     5183.00     0.000000       555403         1.00
     5215.00     0.000000       556098         1.00
     5247.00     0.000000       556818         1.00
     5279.00     0.000000       557513         1.00
     5311.00     0.000000       558244         1.00
     5343.00     0.000000       558995         1.00
     5375.00     0.000000       559713         1.00
     5407.00     0.000000       560458         1.00
     5439.00     0.000000       561233         1.00
     5471.00     0.000000       562016         1.00
     5503.00     0.000000       562770         1.00
     5535.00     0.000000       563565         1.00
     5567.00     0.000000       564310         1.00
     5599.00     0.000000       565112         1.00
     5631.00     0.000000       565844         1.00
     5663.00     0.000000       566577         1.00
     5695.00     0.000000       567300         1.00
     5727.00     0.000000       567989         1.00
     5759.00     0.000000       568663         1.00
     5791.00     0.000000       569382         1.00
     5823.00     0.000000       570097         1.00
     5855.00     0.000000       570864         1.00
     5887.00     0.000000       571645         1.00
     5919.00     0.000000       572347         1.00
     5951.00     0.000000       573114         1.00
     5983.00     0.000000       573841         1.00
     6015.00     0.000000       574551         1.00
     6047.00     0.000000       575282         1.00
     6079.00     0.000000       576038         1.00
     6111.00     0.000000       576847         1.00
     6143.00     0.000000       577607         1.00
     6175.00     0.000000       578356         1.00
     6207.00     0.000000       579126         1.00
     6239.00     0.000000       579877         1.00
     6271.00     0.000000       580609         1.00
     6303.00     0.000000       581344         1.00
     6335.00     0.000000       582090         1.00
     6367.00     0.000000       582863         1.00
     6399.00     0.000000       583687         1.00
     6431.00     0.000000       584529         1.00
     6463.00     0.000000       585361         1.00
     6495.00     0.000000       586222         1.00
     6527.00     0.000000       587121         1.00
     6559.00     0.000000       587913         1.00
     6591.00     0.000000       588719         1.00
     6623.00     0.000000       589543         1.00
     6655.00     0.000000       590317         1.00
     6687.00     0.000000       591079         1.00
     6719.00     0.000000       591853         1.00
     6751.00     0.000000       592663         1.00
     6783.00     0.000000       593476         1.00
     6815.00     0.000000       594288         1.00
     6847.00     0.000000       595048         1.00
     6879.00     0.000000       595814         1.00
     6911.00     0.000000       596590         1.00
     6943.00     0.000000       597325         1.00
     6975.00     0.000000       597848         1.00
     7007.00     0.000000       598281         1.00
     7039.00     0.000000       598537         1.00
     7071.00     0.000000       598685         1.00
     7103.00     0.000000       598778         1.00
     7135.00     0.000000       598843         1.00
     7167.00     0.000000       598904         1.00
     7199.00     0.000000       598929         1.00
     7231.00     0.000000       598950         1.00
     7263.00     0.000000       598965         1.00
     7295.00     0.000000       598970         1.00
     7327.00     0.000000       598974         1.00
     7359.00     0.000000       598977         1.00
     7391.00     0.000000       598980         1.00
     7423.00     0.000000       598983         1.00
     7455.00     0.000000       598996         1.00
     7487.00     0.000000       599012         1.00
     7519.00     0.000000       599033         1.00
     7551.00     0.000000       599050         1.00
     7583.00     0.000000       599065         1.00
     7615.00     0.000000       599084         1.00
     7647.00     0.000000       599103         1.00
     7679.00     0.000000       599119         1.00
     7711.00     0.000000       599137         1.00
     7743.00     0.000000       599166         1.00
     7775.00     0.000000       599182         1.00
     7807.00     0.000000       599200         1.00
     7839.00     0.000000       599215         1.00
     7871.00     0.000000       599232         1.00
     7903.00     0.000000       599248         1.00
     7935.00     0.000000       599265         1.00
     7967.00     0.000000       599282         1.00
     7999.00     0.000000       599303         1.00
     8031.00     0.000000       599319         1.00
     8063.00     0.000000       599337         1.00
     8095.00     0.000000       599355         1.00
     8127.00     0.000000       599366         1.00
     8159.00     0.000000       599368         1.00
     8191.00     0.000000       599370         1.00
     8255.00     0.000000       599374         1.00
     8319.00     0.000000       599378         1.00
     8383.00     0.000000       599382         1.00
     8447.00     0.000000       599386         1.00
     8511.00     0.000000       599390         1.00
     8575.00     0.000000       599393         1.00
     8639.00     0.000000       599397         1.00
     8703.00     0.000000       599401         1.00
     8767.00     0.000000       599405         1.00
     8831.00     0.000000       599409         1.00
     8895.00     0.000000       599413         1.00
     8959.00     0.000000       599417         1.00
     9023.00     0.000000       599421         1.00
     9087.00     0.000000       599425         1.00
     9151.00     0.000000       599429         1.00
     9215.00     0.000000       599433         1.00
     9279.00     0.000000       599437         1.00
     9343.00     0.000000       599441         1.00
     9407.00     0.000000       599445         1.00
     9471.00     0.000000       599449         1.00
     9535.00     0.000000       599453         1.00
     9599.00     0.000000       599457         1.00
     9663.00     0.000000       599461         1.00
     9727.00     0.000000       599465         1.00
     9791.00     0.000000       599469         1.00
     9855.00     0.000000       599473         1.00
     9919.00     0.000000       599477         1.00
     9983.00     0.000000       599481         1.00
    10047.00     0.000000       599485         1.00
    10111.00     0.000000       599488         1.00
    10175.00     0.000000       599492         1.00
    10239.00     0.000000       599496         1.00
    10303.00     0.000000       599500         1.00
    10367.00     0.000000       599504         1.00
    10431.00     0.000000       599507         1.00
    10495.00     0.000000       599511         1.00
    10559.00     0.000000       599515         1.00
    10623.00     0.000000       599519         1.00
    10687.00     0.000000       599523         1.00
    10751.00     0.000000       599527         1.00
    10815.00     0.000000       599531         1.00
    10879.00     0.000000       599535         1.00
    10943.00     0.000000       599539         1.00
    11007.00     0.000000       599543         1.00
    11071.00     0.000000       599547         1.00
    11135.00     0.000000       599551         1.00
    11199.00     0.000000       599555         1.00
    11263.00     0.000000       599559         1.00
    11327.00     0.000000       599563         1.00
    11391.00     0.000000       599567         1.00
    11455.00     0.000000       599571         1.00
    11519.00     0.000000       599575         1.00
    11583.00     0.000000       599579         1.00
    11647.00     0.000000       599583         1.00
    11711.00     0.000000       599587         1.00
    11775.00     0.000000       599591         1.00
    11839.00     0.000000       599595         1.00
    11903.00     0.000000       599600         1.00
    11967.00     0.000000       599602         1.00
    12031.00     0.000000       599606         1.00
    12095.00     0.000000       599610         1.00
    12159.00     0.000000       599614         1.00
    12223.00     0.000000       599618         1.00
    12287.00     0.000000       599622         1.00
    12351.00     0.000000       599626         1.00
    12415.00     0.000000       599631         1.00
    12479.00     0.000000       599635         1.00
    12543.00     0.000000       599639         1.00
    12607.00     0.000000       599643         1.00
    12671.00     0.000000       599647         1.00
    12735.00     0.000000       599651         1.00
    12799.00     0.000000       599655         1.00
    12863.00     0.000000       599659         1.00
    12927.00     0.000000       599662         1.00
    12991.00     0.000000       599667         1.00
    13055.00     0.000000       599671         1.00
    13119.00     0.000000       599674         1.00
    13183.00     0.000000       599678         1.00
    13247.00     0.000000       599682         1.00
    13311.00     0.000000       599686         1.00
    13375.00     0.000000       599690         1.00
    13439.00     0.000000       599694         1.00
    13503.00     0.000000       599698         1.00
    13567.00     0.000000       599702         1.00
    13631.00     0.000000       599706         1.00
    13695.00     0.000000       599710         1.00
    13759.00     0.000000       599714         1.00
    13823.00     0.000000       599718         1.00
    13887.00     0.000000       599722         1.00
    13951.00     0.000000       599726         1.00
    14015.00     0.000000       599730         1.00
    14079.00     0.000000       599734         1.00
    14143.00     0.000000       599738         1.00
    14207.00     0.000000       599742         1.00
    14271.00     0.000000       599750         1.00
    14335.00     0.000000       599784         1.00
    14399.00     0.000000       599805         1.00
    14463.00     0.000000       599813         1.00
    14527.00     0.000000       599822         1.00
    14591.00     0.000000       599830         1.00
    14655.00     0.000000       599838         1.00
    14719.00     0.000000       599846         1.00
    14783.00     0.000000       599854         1.00
    14847.00     0.000000       599862         1.00
    14911.00     0.000000       599870         1.00
    14975.00     0.000000       599878         1.00
    15039.00     0.000000       599886         1.00
    15103.00     0.000000       599890         1.00
    15167.00     0.000000       599892         1.00
    15231.00     0.000000       599894         1.00
    15295.00     0.000000       599896         1.00
    15359.00     0.000000       599898         1.00
    15423.00     0.000000       599900         1.00
    15487.00     0.000000       599921         1.00
    15551.00     0.000000       599946         1.00
    15615.00     0.000000       599958         1.00
    15679.00     0.000000       599976         1.00
    15743.00     0.000000       600000         1.00
#[Mean    =      908.243, StdDeviation   =     1887.668]
#[Max     =    15743.000, Total count    =       600000]
#[Buckets =           13, SubBuckets     =          256]
       Value   Percentile   TotalCount 1/(1-Percentile)

        0.00     0.000000            0         1.00
        1.00     0.000000            0         1.00
        2.00     0.000000            0         1.00
        3.00     0.000000            0         1.00
        4.00     0.000000            0         1.00
        5.00     0.000000            0         1.00
        6.00     0.000000            0         1.00
        7.00     0.000000            0         1.00
        8.00     0.000000            0         1.00
        9.00     0.000000            0         1.00
       10.00     0.000000            0         1.00
       11.00     0.000000            0         1.00
       12.00     0.000000           31         1.00
       13.00     0.000000           43         1.00
       14.00     0.000000          528         1.00
       15.00     0.000000         2965         1.00
       16.00     0.000000         4354         1.00
       17.00     0.000000         4704         1.00
       18.00     0.000000         4806         1.00
       19.00     0.000000         4931         1.00
       20.00     0.000000         5071         1.00
       21.00     0.000000         5268         1.00
       22.00     0.000000         5601         1.00
       23.00     0.000000         6313         1.00
       24.00     0.000000         8181         1.00
       25.00     0.000000        10636         1.00
       26.00     0.000000        12812         1.00
       27.00     0.000000        14244         1.00
       28.00     0.000000        16249         1.00
       29.00     0.000000        18217         1.00
       30.00     0.000000        24414         1.00
       31.00     0.000000        37516         1.00
       32.00     0.000000        42170         1.00
       33.00     0.000000        43930         1.00
       34.00     0.000000        44896         1.00
       35.00     0.000000        46111         1.00
       36.00     0.000000        48707         1.00
       37.00     0.000000        51862         1.00
       38.00     0.000000        55925         1.00
       39.00     0.000000        62860         1.00
       40.00     0.000000        69244         1.00
       41.00     0.000000        77406         1.00
       42.00     0.000000        96029         1.00
       43.00     0.000000       123121         1.00
       44.00     0.000000       139269         1.00
       45.00     0.000000       153776         1.00
       46.00     0.000000       177231         1.00
       47.00     0.000000       221686         1.00
       48.00     0.000000       255580         1.00
       49.00     0.000000       269118         1.00
       50.00     0.000000       280892         1.00
       51.00     0.000000       295500         1.00
       52.00     0.000000       307105         1.00
       53.00     0.000000       314502         1.00
       54.00     0.000000       323795         1.00
       55.00     0.000000       344687         1.00
       56.00     0.000000       368648         1.00
       57.00     0.000000       381859         1.00
       58.00     0.000000       389227         1.00
       59.00     0.000000       395414         1.00
       60.00     0.000000       401296         1.00
       61.00     0.000000       406949         1.00
       62.00     0.000000       412757         1.00
       63.00     0.000000       418417         1.00
       64.00     0.000000       424363         1.00
       65.00     0.000000       430636         1.00
       66.00     0.000000       437134         1.00
       67.00     0.000000       443558         1.00
       68.00     0.000000       450139         1.00
       69.00     0.000000       457204         1.00
       70.00     0.000000       464575         1.00
       71.00     0.000000       471887         1.00
       72.00     0.000000       478951         1.00
       73.00     0.000000       485303         1.00
       74.00     0.000000       491203         1.00
       75.00     0.000000       496598         1.00
       76.00     0.000000       501392         1.00
       77.00     0.000000       505654         1.00
       78.00     0.000000       509061         1.00
       79.00     0.000000       511683         1.00
       80.00     0.000000       514210         1.00
       81.00     0.000000       516628         1.00
       82.00     0.000000       519438         1.00
       83.00     0.000000       522420         1.00
       84.00     0.000000       525042         1.00
       85.00     0.000000       526887         1.00
       86.00     0.000000       528199         1.00
       87.00     0.000000       529274         1.00
       88.00     0.000000       530135         1.00
       89.00     0.000000       531036         1.00
       90.00     0.000000       531924         1.00
       91.00     0.000000       532823         1.00
       92.00     0.000000       533474         1.00
       93.00     0.000000       533917         1.00
       94.00     0.000000       534248         1.00
       95.00     0.000000       534497         1.00
       96.00     0.000000       534700         1.00
       97.00     0.000000       534904         1.00
       98.00     0.000000       535082         1.00
       99.00     0.000000       535228         1.00
      100.00     0.000000       535383         1.00
      101.00     0.000000       535524         1.00
      102.00     0.000000       535644         1.00
      103.00     0.000000       535775         1.00
      104.00     0.000000       535868         1.00
      105.00     0.000000       535965         1.00
      106.00     0.000000       536048         1.00
      107.00     0.000000       536141         1.00
      108.00     0.000000       536225         1.00
      109.00     0.000000       536302         1.00
      110.00     0.000000       536378         1.00
      111.00     0.000000       536440         1.00
      112.00     0.000000       536501         1.00
      113.00     0.000000       536556         1.00
      114.00     0.000000       536608         1.00
      115.00     0.000000       536683         1.00
      116.00     0.000000       536753         1.00
      117.00     0.000000       536835         1.00
      118.00     0.000000       536907         1.00
      119.00     0.000000       536980         1.00
      120.00     0.000000       537057         1.00
      121.00     0.000000       537133         1.00
      122.00     0.000000       537234         1.00
      123.00     0.000000       537302         1.00
      124.00     0.000000       537375         1.00
      125.00     0.000000       537445         1.00
      126.00     0.000000       537522         1.00
      127.00     0.000000       537579         1.00
      128.00     0.000000       537658         1.00
      129.00     0.000000       537718         1.00
      130.00     0.000000       537769         1.00
      131.00     0.000000       537826         1.00
      132.00     0.000000       537893         1.00
      133.00     0.000000       537954         1.00
      134.00     0.000000       538026         1.00
      135.00     0.000000       538093         1.00
      136.00     0.000000       538171         1.00
      137.00     0.000000       538246         1.00
      138.00     0.000000       538340         1.00
      139.00     0.000000       538421         1.00
      140.00     0.000000       538497         1.00
      141.00     0.000000       538592         1.00
      142.00     0.000000       538682         1.00
      143.00     0.000000       538764         1.00
      144.00     0.000000       538824         1.00
      145.00     0.000000       538898         1.00
      146.00     0.000000       538962         1.00
      147.00     0.000000       539034         1.00
      148.00     0.000000       539101         1.00
      149.00     0.000000       539166         1.00
      150.00     0.000000       539234         1.00
      151.00     0.000000       539295         1.00
      152.00     0.000000       539352         1.00
      153.00     0.000000       539398         1.00
      154.00     0.000000       539437         1.00
      155.00     0.000000       539492         1.00
      156.00     0.000000       539531         1.00
      157.00     0.000000       539564         1.00
      158.00     0.000000       539608         1.00
      159.00     0.000000       539641         1.00
      160.00     0.000000       539666         1.00
      161.00     0.000000       539714         1.00
      162.00     0.000000       539746         1.00
      163.00     0.000000       539772         1.00
